RegionID,RegionName,Date,IncomeNeededToAffordHome,IncomeNeededToAffordRent
753906,"North Port, FL",2015-12-31,64573.1736473845,53677.78376587559
394457,"Charleston, SC",2015-12-31,63126.72809837066,47065.029751295224
394648,"Greensboro, NC",2015-12-31,35654.646469565865,35154.56080856208
395134,"Stockton, CA",2015-12-31,80136.73756054074,55196.00777981388
394440,"Cape Coral, FL",2015-12-31,56531.22166655024,45406.72994944054
394399,"Boise City, ID",2015-12-31,55205.28585938211,37088.50327956221
394484,"Colorado Springs, CO",2015-12-31,66817.21721148452,43695.20259164912
394798,"Little Rock, AR",2015-12-31,41601.66579831816,33416.386140557945
394766,"Lakeland, FL",2015-12-31,38745.53527959498,42348.58953030598
394304,"Akron, OH",2015-12-31,33159.02658133334,30073.721064487552
394531,"Des Moines, IA",2015-12-31,46735.721755022634,38800.926627773544
395115,"Springfield, MA",2015-12-31,54875.06794525394,45320.94236479627
394931,"Ogden, UT",2015-12-31,61594.974315072795,36144.244897592966
394816,"Madison, WI",2015-12-31,63532.9769944208,42557.068685156104
395235,"Winston, NC",2015-12-31,37849.41189734029,36538.77548107484
394528,"Deltona, FL",2015-12-31,44018.51368013353,41639.88874652314
395006,"Provo, UT",2015-12-31,72289.28095887676,44436.81267311205
395160,"Toledo, OH",2015-12-31,28715.295235441616,30083.050817255324
395224,"Wichita, KS",2015-12-31,32511.577325716196,29233.55208547933
394549,"Durham, NC",2015-12-31,56192.84837592083,43583.75218773587
394352,"Augusta, GA",2015-12-31,35404.44704828605,32830.2363154243
394957,"Palm Bay, FL",2015-12-31,45094.70032540446,42562.408607411686
394666,"Harrisburg, PA",2015-12-31,47111.59676415556,35198.13107920446
395113,"Spokane, WA",2015-12-31,49870.34046449167,31716.267375604857
395075,"Scranton, PA",2015-12-31,34129.972159662095,31267.352596368062
394460,"Chattanooga, TN",2015-12-31,42448.35532160246,34712.38496370772
394871,"Modesto, CA",2015-12-31,68084.80778577532,41923.22871883292
394768,"Lancaster, PA",2015-12-31,55054.814553611264,31768.776007074244
394997,"Portland, ME",2015-12-31,68118.95970047447,49923.07341243998
395245,"Youngstown, OH",2015-12-31,23496.98011318077,22883.19872166226
394770,"Lansing, MI",2015-12-31,34020.53684804282,28931.100974080517
394590,"Fayetteville, AR",2015-12-31,44514.29507796658,36528.07938317856
394589,"Fayetteville, NC",2015-12-31,36128.38037113732,32898.638740836206
394792,"Lexington, KY",2015-12-31,43904.56436585338,34521.49122687786
394971,"Pensacola, FL",2015-12-31,40603.72004452067,39263.0462694169
395068,"Santa Rosa, CA",2015-12-31,150317.0942240291,72826.05053178212
395019,"Reno, NV",2015-12-31,77467.48491592471,43342.67766312884
394698,"Huntsville, AL",2015-12-31,45369.92013145306,31812.59824164942
394995,"Port St. Lucie, FL",2015-12-31,48565.392849956654,49135.61125099076
394898,"Myrtle Beach, SC",2015-12-31,48796.14644639416,42348.88574695272
395116,"Springfield, MO",2015-12-31,35428.9576382049,29768.444766773315
395195,"Visalia, CA",2015-12-31,47881.88048360716,41467.86555291852
394746,"Killeen, TX",2015-12-31,37905.885309350255,33799.660437101564
394338,"Asheville, NC",2015-12-31,59037.994428394355,41531.14807541564
395244,"York, PA",2015-12-31,44706.80738618861,31809.02679185782
395183,"Vallejo, CA",2015-12-31,96422.70755437616,61043.53565029821
753917,"Santa Maria, CA",2015-12-31,146540.4596853816,79029.72974838554
395050,"Salinas, CA",2015-12-31,126442.94757604461,63148.761359490745
395048,"Salem, OR",2015-12-31,58852.186016876105,38711.46715212282
394870,"Mobile, AL",2015-12-31,29094.1470977177,30720.084990255225
395015,"Reading, PA",2015-12-31,42682.36548250876,31433.405843293564
394502,"Corpus Christi, TX",2015-12-31,42624.47779180579,41397.0630122498
394421,"Brownsville, TX",2015-12-31,32299.82037767596,39423.43992780242
394820,"Manchester, NH",2015-12-31,66280.18132631558,46137.05458947592
394612,"Fort Wayne, IN",2015-12-31,32073.839790622333,27542.94675987661
394658,"Gulfport, MS",2015-12-31,34071.38433876251,34955.984937476205
395051,"Salisbury, MD",2015-12-31,67550.16471877723,46418.47262477046
394596,"Flint, MI",2015-12-31,22000.475453792933,24416.10407214429
394972,"Peoria, IL",2015-12-31,30855.87764829125,27809.140648135326
394439,"Canton, OH",2015-12-31,30459.62650678174,26189.476930626795
395070,"Savannah, GA",2015-12-31,48480.16329767839,41167.87003109017
394327,"Anchorage, AK",2015-12-31,80843.46108988929,50290.53578175042
394372,"Beaumont, TX",2015-12-31,33206.936620575805,33732.457435315075
395096,"Shreveport, LA",2015-12-31,40388.21291635919,39771.22864880362
395164,"Trenton, NJ",2015-12-31,65358.833231031305,62951.07924233922
394875,"Montgomery, AL",2015-12-31,35754.09333323155,35972.34920280947
394520,"Davenport, IA",2015-12-31,34965.22473618619,28907.160683504815
395146,"Tallahassee, FL",2015-12-31,43216.19906214792,36029.565905272386
394576,"Eugene, OR",2015-12-31,63191.2578474286,41856.75216415198
394901,"Naples, FL",2015-12-31,91585.2051820413,63082.42592225327
394332,"Ann Arbor, MI",2015-12-31,67101.19010137118,53920.605621228184
394927,"Ocala, FL",2015-12-31,34200.800277332884,33841.76485019855
394602,"Fort Collins, CO",2015-12-31,89031.87914436556,51601.73203871414
395033,"Rockford, IL",2015-12-31,25335.130417560536,28183.03073815793
394622,"Gainesville, FL",2015-12-31,42727.66888465925,38518.74355001036
394405,"Boulder, CO",2015-12-31,120664.56080535684,61663.738465377166
394488,"Columbus, GA",2015-12-31,29952.48833977326,30300.44432813508
395107,"South Bend, IN",2015-12-31,29313.702137248918,27919.181956537966
395109,"Spartanburg, SC",2015-12-31,35763.80812676856,36050.11227162901
394645,"Greeley, CO",2015-12-31,75916.66916263258,53084.710056826065
394808,"Lubbock, TX",2015-12-31,34708.3130857562,40786.577620332384
394471,"Clarksville, TN",2015-12-31,39817.87723222211,33812.45790307869
395028,"Roanoke, VA",2015-12-31,42988.34609837251,33424.17666338009
394579,"Evansville, IN",2015-12-31,32247.536713386835,24689.365373791163
394741,"Kennewick, WA",2015-12-31,55640.59016582018,41310.00224414073
394660,"Hagerstown, MD",2015-12-31,47865.29174473977,37124.039288307664
394543,"Duluth, MN",2015-12-31,37901.142439219664,41224.33598720485
394937,"Olympia, WA",2015-12-31,68785.68801177612,45546.83124248309
395229,"Wilmington, NC",2015-12-31,59643.37826896204,37228.46483728001
395061,"San Luis Obispo, CA",2015-12-31,133630.69608196622,74194.78247155176
753875,"Crestview, FL",2015-12-31,63124.05232152334,42668.93491610327
394851,"Merced, CA",2015-12-31,56476.73647111635,40488.365672164
395197,"Waco, TX",2015-12-31,33417.22400246355,38997.31175791069
394447,"Cedar Rapids, IA",2015-12-31,39309.9227933672,34107.60663812265
394348,"Atlantic City, NJ",2015-12-31,51291.13062209715,46478.30870369414
394412,"Bremerton, WA",2015-12-31,78582.48283814445,43042.7960135334
395065,"Santa Cruz, CA",2015-12-31,190268.51874905283,90222.75599289154
394924,"Norwich, CT",2015-12-31,59162.998788930345,39873.97275893117
394483,"College Station, TX",2015-12-31,52674.55375003816,45306.00378674949
394732,"Kalamazoo, MI",2015-12-31,39510.13070750125,31710.28316145806
394811,"Lynchburg, VA",2015-12-31,42627.36319528027,32178.378235661163
394609,"Fort Smith, AR",2015-12-31,30696.557974070907,27111.29980935523
395161,"Topeka, KS",2015-12-31,30055.640673074446,29145.773480581498
394519,"Daphne, AL",2015-12-31,56696.89806449616,41332.04859492604
394378,"Bellingham, WA",2015-12-31,79315.94742190011,44376.27026951104
395030,"Rochester, MN",2015-12-31,49966.16322506041,44906.02029334321
753895,"Lafayette, IN",2015-12-31,36440.01680969882,33552.75011028022
394454,"Champaign, IL",2015-12-31,39872.58694616854,32564.83914215769
394848,"Medford, OR",2015-12-31,69764.66421760032,38148.36250004331
394459,"Charlottesville, VA",2015-12-31,72645.08562766622,48438.307261621216
394773,"Las Cruces, NM",2015-12-31,44611.72825397438,32955.66224840887
394464,"Chico, CA",2015-12-31,68634.75819451959,42930.626015762675
394681,"Hilton Head Island, SC",2015-12-31,75414.34700376555,46402.29647676557
394346,"Athens, GA",2015-12-31,44348.153279097314,36141.531708560164
394765,"Lake Havasu City, AZ",2015-12-31,47461.657185155185,34084.86359565813
394485,"Columbia, MO",2015-12-31,46290.644322323205,31891.708015870416
394623,"Gainesville, GA",2015-12-31,49730.88720726797,39045.28753532682
394716,"Jacksonville, NC",2015-12-31,40847.48829221464,33626.12832215329
395118,"St. Cloud, MN",2015-12-31,46188.156037036264,33100.826502208234
394380,"Bend, OR",2015-12-31,90559.72915772356,49416.27483610608
395202,"Warner Robins, GA",2015-12-31,36196.86244054865,34008.92189195534
395162,"Torrington, CT",2015-12-31,60285.28790762027,35173.56480060383
395009,"Punta Gorda, FL",2015-12-31,46959.32330041545,46454.28490898705
394386,"Billings, MT",2015-12-31,65800.55093267755,34497.73132719741
395018,"Redding, CA",2015-12-31,61401.123119793825,35814.951622594046
394960,"Panama City, FL",2015-12-31,47661.315283805045,38774.527607530064
394539,"Dover, DE",2015-12-31,54176.39753892357,40824.233748542116
395246,"Yuba City, CA",2015-12-31,59950.645489800554,39547.65228866795
395119,"St. George, UT",2015-12-31,66872.88092992954,43937.98094056012
394299,"Abilene, TX",2015-12-31,33121.8931047811,33236.44980693678
394707,"Iowa City, IA",2015-12-31,52409.94117277281,38154.41841122586
394651,"Greenville, NC",2015-12-31,34789.8976500257,34479.79349442787
394553,"East Stroudsburg, PA",2015-12-31,37930.309371589276,40301.46594758368
395007,"Pueblo, CO",2015-12-31,36878.884048138905,31736.878943868083
394393,"Bloomington, IN",2015-12-31,42473.39993414911,36575.9536770822
395079,"Sebastian, FL",2015-12-31,48993.07336389655,43813.40581248592
394453,"Chambersburg, PA",2015-12-31,45553.26712819001,31246.13144188487
394703,"Idaho Falls, ID",2015-12-31,45406.70354631809,26227.397833625906
394639,"Grand Junction, CO",2015-12-31,56320.2670036902,35329.53118367344
395223,"Wichita Falls, TX",2015-12-31,25342.078533861688,26211.162555079674
395232,"Winchester, VA",2015-12-31,58674.68756514317,45181.81125673544
395139,"Sumter, SC",2015-12-31,32143.895835220497,31098.837458693888
394668,"Harrisonburg, VA",2015-12-31,54805.82827128466,37640.038797996516
394821,"Manhattan, KS",2015-12-31,46190.966347578134,31325.889407531336
394780,"Lawton, OK",2015-12-31,27025.10143339585,27885.67065662707
394867,"Missoula, MT",2015-12-31,72658.60097469423,31932.745346315747
753872,"California, MD",2015-12-31,78547.61346605828,45240.577262697785
394462,"Cheyenne, WY",2015-12-31,66430.2396218368,36174.80903745964
753912,"Pinehurst, NC",2015-12-31,56262.34409741763,49081.038815982494
394925,"Oak Harbor, WA",2015-12-31,84196.01494080746,39513.947061061896
394682,"Hinesville, GA",2015-12-31,35938.3133364448,36616.7941190013
394445,"Casper, WY",2015-12-31,58810.00830338762,43648.55647548501
394571,"Enterprise, AL",2015-12-31,35808.42729237212,33122.19827723878
102001,United States,2016-01-31,54269.23816926271,50525.54495536234
394913,"New York, NY",2016-01-31,117410.00451655213,94429.1629472194
753899,"Los Angeles, CA",2016-01-31,139730.59904203878,77433.37022027923
394463,"Chicago, IL",2016-01-31,56355.028119595336,58898.48870694168
394514,"Dallas, TX",2016-01-31,53816.98568907528,46749.77195728289
394692,"Houston, TX",2016-01-31,53110.07096077097,49773.19496084499
395209,"Washington, DC",2016-01-31,105843.5953848559,69460.83902455452
394974,"Philadelphia, PA",2016-01-31,58401.4954880026,50746.30320393344
394856,"Miami, FL",2016-01-31,64071.41528154658,62767.44149024088
394347,"Atlanta, GA",2016-01-31,50640.461253049616,43586.39843877211
394404,"Boston, MA",2016-01-31,110516.32922757504,85705.51810970686
394976,"Phoenix, AZ",2016-01-31,62299.435973977634,40341.0338590421
395057,"San Francisco, CA",2016-01-31,213638.88177140302,99109.28297860108
395025,"Riverside, CA",2016-01-31,81566.45243092832,56082.14911806133
394532,"Detroit, MI",2016-01-31,36527.033609642276,35782.53154566067
395078,"Seattle, WA",2016-01-31,102765.22019623818,58503.49953342484
394865,"Minneapolis, MN",2016-01-31,63877.80377750108,46976.87398322322
395056,"San Diego, CA",2016-01-31,137978.4749199688,71539.82513460418
395148,"Tampa, FL",2016-01-31,46924.21175623642,45536.5408838231
394530,"Denver, CO",2016-01-31,93153.74534340049,54487.71072788137
394358,"Baltimore, MD",2016-01-31,72605.66399912848,53270.872958514694
395121,"St. Louis, MO",2016-01-31,41732.72984339626,35975.161870016505
394943,"Orlando, FL",2016-01-31,52055.32041346647,47858.41447284068
394458,"Charlotte, NC",2016-01-31,49610.180780749615,43203.519113011964
395055,"San Antonio, TX",2016-01-31,47568.66079562456,42630.163430935936
394998,"Portland, OR",2016-01-31,89991.84223581065,50147.15159263071
395045,"Sacramento, CA",2016-01-31,93748.47098932223,54467.62451193695
394982,"Pittsburgh, PA",2016-01-31,37786.94094692109,40375.56576406211
394466,"Cincinnati, OH",2016-01-31,42038.764277124355,37010.86309264359
394355,"Austin, TX",2016-01-31,75408.21210892209,50042.24520664762
394775,"Las Vegas, NV",2016-01-31,56917.08259324117,41318.966680187135
394735,"Kansas City, MO",2016-01-31,43611.81574523907,37206.163387169356
394492,"Columbus, OH",2016-01-31,44676.6524117751,36929.81493978941
394705,"Indianapolis, IN",2016-01-31,38526.09692534227,37999.054051766354
394475,"Cleveland, OH",2016-01-31,34700.96407761785,35009.261649536034
395059,"San Jose, CA",2016-01-31,257383.1064051557,107008.13671612537
394902,"Nashville, TN",2016-01-31,59686.67536604724,48962.402545317585
395194,"Virginia Beach, VA",2016-01-31,61047.58940496916,44181.14237243246
395005,"Providence, RI",2016-01-31,68807.14453442588,46010.48304905178
394714,"Jacksonville, FL",2016-01-31,48489.07484345111,42052.88990994319
394862,"Milwaukee, WI",2016-01-31,54110.917527279795,38914.81537919514
394935,"Oklahoma City, OK",2016-01-31,38557.412156464496,38165.169412189236
395012,"Raleigh, NC",2016-01-31,64710.04901935883,45382.604250842334
394849,"Memphis, TN",2016-01-31,34004.78833642965,35909.23952223152
395022,"Richmond, VA",2016-01-31,56845.59596616407,40312.72261161616
394807,"Louisville, KY",2016-01-31,40444.29351999939,34840.4431263294
394910,"New Orleans, LA",2016-01-31,56702.353173817275,47133.027880040405
395053,"Salt Lake City, UT",2016-01-31,75216.04117779601,41425.72386884452
394669,"Hartford, CT",2016-01-31,59621.48177408064,46514.582473009774
394425,"Buffalo, NY",2016-01-31,37096.31353655498,32877.30107596166
394388,"Birmingham, AL",2016-01-31,41211.015961031444,37665.93418189301
395031,"Rochester, NY",2016-01-31,36416.62345284432,37359.60497705758
394640,"Grand Rapids, MI",2016-01-31,44952.4069853841,37000.0396441757
395167,"Tucson, AZ",2016-01-31,49352.01701084734,35652.52776642579
753924,"Urban Honolulu, HI",2016-01-31,158027.12608947468,83541.14181243897
395169,"Tulsa, OK",2016-01-31,36001.34809301165,36118.71343482976
394619,"Fresno, CA",2016-01-31,58185.966124858096,42254.94001828092
395238,"Worcester, MA",2016-01-31,64070.22938961796,45708.07420692123
394938,"Omaha, NE",2016-01-31,43343.928524364295,35207.44342355519
394415,"Bridgeport, CT",2016-01-31,111995.83699971891,70212.81725729618
394653,"Greenville, SC",2016-01-31,43125.49807921878,37548.40430446538
394312,"Albuquerque, NM",2016-01-31,48127.36225272461,38077.08516574948
394357,"Bakersfield, CA",2016-01-31,51904.51638019564,40762.93569803227
394308,"Albany, NY",2016-01-31,54388.972121511775,42798.10080267998
394753,"Knoxville, TN",2016-01-31,42136.644467809805,37218.3803536394
394367,"Baton Rouge, LA",2016-01-31,48917.27726494669,42973.918114399545
394843,"McAllen, TX",2016-01-31,26892.026482019424,34960.05526974379
394908,"New Haven, CT",2016-01-31,57302.75772315972,47595.761602000006
394561,"El Paso, TX",2016-01-31,34952.31639736909,39577.69475255881
394318,"Allentown, PA",2016-01-31,51257.643887732396,43374.006170542125
394952,"Oxnard, CA",2016-01-31,147157.94907800097,74565.73010618449
394486,"Columbia, SC",2016-01-31,37585.49787843712,36592.43264997514
753906,"North Port, FL",2016-01-31,65011.80222082088,53531.2780651749
394457,"Charleston, SC",2016-01-31,63608.96426758852,47230.80008833176
394648,"Greensboro, NC",2016-01-31,35810.02171496256,35244.326789913815
395134,"Stockton, CA",2016-01-31,80859.61006300243,55234.82238795504
394440,"Cape Coral, FL",2016-01-31,57066.43652434592,45860.47278021508
394399,"Boise City, ID",2016-01-31,55642.08441449926,37242.65856951183
394484,"Colorado Springs, CO",2016-01-31,67278.31235184625,43757.6255121155
394798,"Little Rock, AR",2016-01-31,41746.87092200808,33340.88392706139
394766,"Lakeland, FL",2016-01-31,39043.14819192803,42540.577585569474
394304,"Akron, OH",2016-01-31,33354.75442313621,30178.338251292244
394531,"Des Moines, IA",2016-01-31,47118.416835687894,38943.618614749976
395115,"Springfield, MA",2016-01-31,54986.50419859525,45012.430838286484
394931,"Ogden, UT",2016-01-31,62102.808925273785,36180.42078604299
394816,"Madison, WI",2016-01-31,64055.444925823285,42832.45489735394
395235,"Winston, NC",2016-01-31,38028.122286039004,36661.00113239002
394528,"Deltona, FL",2016-01-31,44357.20048931662,41732.468555167325
395143,"Syracuse, NY",2016-01-31,33691.2289952767,38736.046367672636
395006,"Provo, UT",2016-01-31,72992.65870858087,44280.39411510275
395160,"Toledo, OH",2016-01-31,28904.594233282238,30048.18947630016
395224,"Wichita, KS",2016-01-31,32656.42157249337,29224.802307922353
394549,"Durham, NC",2016-01-31,56514.966310333686,43699.71411998369
394352,"Augusta, GA",2016-01-31,35537.217918200324,32888.75903014819
394957,"Palm Bay, FL",2016-01-31,45522.861815437696,42696.70740938952
394666,"Harrisburg, PA",2016-01-31,47257.21838526142,35556.32471536128
395113,"Spokane, WA",2016-01-31,50331.537190589355,31978.701390677452
395075,"Scranton, PA",2016-01-31,34338.95081323398,30971.836406041966
394460,"Chattanooga, TN",2016-01-31,42665.90498955753,34980.61577853927
394871,"Modesto, CA",2016-01-31,68868.79581814208,41953.87602523498
394768,"Lancaster, PA",2016-01-31,55241.77124810663,31530.604333955434
394997,"Portland, ME",2016-01-31,68383.2885311094,49897.83071145164
395245,"Youngstown, OH",2016-01-31,23569.161081327522,22966.059654377652
394770,"Lansing, MI",2016-01-31,34233.522937027716,29079.710621947757
394590,"Fayetteville, AR",2016-01-31,44845.05785082556,36791.82389766931
394589,"Fayetteville, NC",2016-01-31,36169.72396151906,32992.426404974714
394792,"Lexington, KY",2016-01-31,44164.40665285206,34592.747894193024
394971,"Pensacola, FL",2016-01-31,40733.57380475189,39295.69319155996
395068,"Santa Rosa, CA",2016-01-31,151711.00580466096,73630.33036787773
395019,"Reno, NV",2016-01-31,78406.75090249314,43488.30517641292
394698,"Huntsville, AL",2016-01-31,45543.83570279726,31964.862541540013
394995,"Port St. Lucie, FL",2016-01-31,49220.09019684539,49181.776513947225
394898,"Myrtle Beach, SC",2016-01-31,48939.13698232964,42367.51508559982
395116,"Springfield, MO",2016-01-31,35585.51848722855,29700.79243896818
395195,"Visalia, CA",2016-01-31,48107.19666979962,41428.267918723934
394746,"Killeen, TX",2016-01-31,38091.31685641193,33924.42918927357
394338,"Asheville, NC",2016-01-31,59495.3853636824,41829.00179079383
395244,"York, PA",2016-01-31,44919.212641880345,31441.821550784432
395183,"Vallejo, CA",2016-01-31,97302.88482247404,61149.3822054849
753917,"Santa Maria, CA",2016-01-31,148004.0506621068,79481.09088484437
395050,"Salinas, CA",2016-01-31,127870.91730298124,64126.973217536826
395048,"Salem, OR",2016-01-31,59552.64092008981,38575.714347135014
394870,"Mobile, AL",2016-01-31,29272.436236039248,30835.480654615854
395015,"Reading, PA",2016-01-31,42761.18577956102,31294.964408176325
394502,"Corpus Christi, TX",2016-01-31,42777.810968397316,41516.23354786123
394421,"Brownsville, TX",2016-01-31,32291.904999015314,39154.508344237925
394820,"Manchester, NH",2016-01-31,66584.28215055529,46266.58133988642
394612,"Fort Wayne, IN",2016-01-31,32267.242375410704,27553.75187218722
394658,"Gulfport, MS",2016-01-31,34299.55065840797,35021.495617071574
395051,"Salisbury, MD",2016-01-31,67760.09137016781,46644.22268992941
394596,"Flint, MI",2016-01-31,22176.701659787886,24692.641591159136
394972,"Peoria, IL",2016-01-31,30899.917807916496,27681.88356348678
394439,"Canton, OH",2016-01-31,30711.793561116847,26157.50043171831
395070,"Savannah, GA",2016-01-31,48725.86818008251,41354.52193810179
394327,"Anchorage, AK",2016-01-31,80876.70812917413,50239.60285895275
394372,"Beaumont, TX",2016-01-31,33213.52747997661,33879.675523121834
395096,"Shreveport, LA",2016-01-31,40570.20564850875,39676.953016614236
395164,"Trenton, NJ",2016-01-31,65513.74092646103,62734.21170223296
394875,"Montgomery, AL",2016-01-31,35785.18737210296,35866.511912744805
394520,"Davenport, IA",2016-01-31,35044.3381930781,29187.599213301233
395146,"Tallahassee, FL",2016-01-31,43487.86225296248,36268.399626674756
394576,"Eugene, OR",2016-01-31,63779.69055315183,42119.61408947398
394901,"Naples, FL",2016-01-31,92365.43298277071,62747.732979019565
394332,"Ann Arbor, MI",2016-01-31,67591.02352887018,54250.85368957416
394927,"Ocala, FL",2016-01-31,34499.031349461016,33805.236204230416
394602,"Fort Collins, CO",2016-01-31,89916.40016826284,51861.80446948803
395033,"Rockford, IL",2016-01-31,25511.78472044484,28350.051722853277
394796,"Lincoln, NE",2016-01-31,45871.112557712404,34018.17946274135
394622,"Gainesville, FL",2016-01-31,42923.205660909436,38589.13913137333
394405,"Boulder, CO",2016-01-31,122260.1605299313,62080.3306283064
394488,"Columbus, GA",2016-01-31,29963.037452068646,30161.239218278595
395107,"South Bend, IN",2016-01-31,29507.127317970106,28129.86064386573
395109,"Spartanburg, SC",2016-01-31,35927.27440647083,36102.74425474836
394645,"Greeley, CO",2016-01-31,76692.43454280723,53225.809592421756
394808,"Lubbock, TX",2016-01-31,34651.528599356236,40925.08542815281
394471,"Clarksville, TN",2016-01-31,39913.328145856234,33736.22228070879
395028,"Roanoke, VA",2016-01-31,43032.89572627373,33274.66648151115
394579,"Evansville, IN",2016-01-31,32393.043993735424,24711.12686002355
394741,"Kennewick, WA",2016-01-31,56127.84410167038,40956.70277876742
394660,"Hagerstown, MD",2016-01-31,48089.00983090971,37327.94099461633
394543,"Duluth, MN",2016-01-31,38024.35925124023,40739.375654236064
394937,"Olympia, WA",2016-01-31,69484.8421781554,45519.13834812777
395229,"Wilmington, NC",2016-01-31,60044.29130789583,37607.08444909006
395061,"San Luis Obispo, CA",2016-01-31,134088.93599734997,75133.94937174073
753875,"Crestview, FL",2016-01-31,63338.39323782513,42818.346433606304
394851,"Merced, CA",2016-01-31,56977.18922041449,40453.19637169352
395197,"Waco, TX",2016-01-31,33530.73348979173,39125.17181880729
394447,"Cedar Rapids, IA",2016-01-31,39427.58085048434,33930.687073540874
394348,"Atlantic City, NJ",2016-01-31,51147.96862836258,47111.30476893475
394412,"Bremerton, WA",2016-01-31,79533.51677159716,42835.57243452897
395103,"Sioux Falls, SD",2016-01-31,51043.616762725644,32067.499069127498
395065,"Santa Cruz, CA",2016-01-31,192282.01829840092,90332.49299262709
394924,"Norwich, CT",2016-01-31,59236.394120125435,40241.3212897603
394483,"College Station, TX",2016-01-31,53067.13955393756,45832.4791719784
394732,"Kalamazoo, MI",2016-01-31,39745.52627815606,31721.744845119727
394811,"Lynchburg, VA",2016-01-31,42703.06971929514,32568.38448136258
394609,"Fort Smith, AR",2016-01-31,30818.292057740535,27312.50564334323
395161,"Topeka, KS",2016-01-31,30184.260942646797,29069.945095967312
394519,"Daphne, AL",2016-01-31,56986.73561282153,41851.43234512592
394378,"Bellingham, WA",2016-01-31,80089.21410267834,44913.93531621736
395030,"Rochester, MN",2016-01-31,50215.65248369832,45366.333625779684
753895,"Lafayette, IN",2016-01-31,36576.63239569002,33934.141223684055
394454,"Champaign, IL",2016-01-31,39978.7133581924,32294.46207834585
394848,"Medford, OR",2016-01-31,70413.94801490736,38658.28494594466
394459,"Charlottesville, VA",2016-01-31,73033.99207444671,48849.90717262472
394773,"Las Cruces, NM",2016-01-31,44483.177134505946,32932.29099472176
394464,"Chico, CA",2016-01-31,69298.07397068714,42844.155906503256
394681,"Hilton Head Island, SC",2016-01-31,75832.66426869169,46227.44368746551
394346,"Athens, GA",2016-01-31,44556.63494330829,36378.21585525106
394765,"Lake Havasu City, AZ",2016-01-31,47984.17129886951,34282.254125816624
394485,"Columbia, MO",2016-01-31,46484.1646677013,31954.664318191626
394623,"Gainesville, GA",2016-01-31,50222.12921211473,39713.252751027925
394716,"Jacksonville, NC",2016-01-31,40593.25016436039,33647.74591820925
395118,"St. Cloud, MN",2016-01-31,46270.60177014035,33049.18424524277
394380,"Bend, OR",2016-01-31,91559.29327434133,49838.49506548429
395202,"Warner Robins, GA",2016-01-31,36353.482130408825,34295.619539112806
395162,"Torrington, CT",2016-01-31,60417.89702469115,35410.77851920292
395009,"Punta Gorda, FL",2016-01-31,47237.087999855954,46552.87527903383
394386,"Billings, MT",2016-01-31,65886.73173920032,34438.39744398999
395018,"Redding, CA",2016-01-31,61730.01436575763,36095.41402671131
394960,"Panama City, FL",2016-01-31,47876.69302583998,39017.99094298777
394539,"Dover, DE",2016-01-31,54190.96737449304,40661.70565859613
395246,"Yuba City, CA",2016-01-31,60411.2980447432,39571.46239081119
395119,"St. George, UT",2016-01-31,67190.58718006416,44107.98042351106
394299,"Abilene, TX",2016-01-31,33189.78674023928,33231.151617433694
394707,"Iowa City, IA",2016-01-31,52583.550308703,38603.305951558534
394651,"Greenville, NC",2016-01-31,34838.36324125559,34739.24529799662
394553,"East Stroudsburg, PA",2016-01-31,37822.956756599866,40140.99859525682
395007,"Pueblo, CO",2016-01-31,37169.87460156639,31682.7895450574
394393,"Bloomington, IN",2016-01-31,42622.132574162635,36259.453367752205
395079,"Sebastian, FL",2016-01-31,49330.49855052715,43630.91454409199
394453,"Chambersburg, PA",2016-01-31,45668.38433120703,31476.045335269853
394703,"Idaho Falls, ID",2016-01-31,45789.180345732915,26156.95958551879
394639,"Grand Junction, CO",2016-01-31,56678.406960334505,35297.02564162345
395223,"Wichita Falls, TX",2016-01-31,25430.273487536408,26412.02753566187
395232,"Winchester, VA",2016-01-31,58872.86365326761,45314.693475483255
395139,"Sumter, SC",2016-01-31,32197.14070940742,31249.040609493473
394668,"Harrisonburg, VA",2016-01-31,55053.002296151026,38397.631006862226
394821,"Manhattan, KS",2016-01-31,46231.78137607071,31392.527122302778
394780,"Lawton, OK",2016-01-31,26997.978354545496,27687.872630864727
394867,"Missoula, MT",2016-01-31,73078.07157922968,31661.80419309743
753872,"California, MD",2016-01-31,78527.39453453559,45039.716910246854
394462,"Cheyenne, WY",2016-01-31,66573.21419172933,36161.32824030669
753912,"Pinehurst, NC",2016-01-31,56500.00818610616,49160.29451776991
394505,"Corvallis, OR",2016-01-31,82618.5098055033,50360.266499531164
394925,"Oak Harbor, WA",2016-01-31,85109.25873981035,40202.67653820149
394682,"Hinesville, GA",2016-01-31,35974.848942196164,36684.36051246051
394445,"Casper, WY",2016-01-31,58678.688785192186,43546.60638430294
394571,"Enterprise, AL",2016-01-31,35959.625815450825,32985.07829314839
102001,United States,2016-02-29,54581.34704017022,50725.20771641875
394913,"New York, NY",2016-02-29,117776.82361229818,94605.91193661872
753899,"Los Angeles, CA",2016-02-29,142160.81212431027,77904.47484013558
394463,"Chicago, IL",2016-02-29,56684.04506880469,59273.05740481267
394514,"Dallas, TX",2016-02-29,54382.98960067534,46983.61491647418
394692,"Houston, TX",2016-02-29,53413.3091123154,49867.07424753236
395209,"Washington, DC",2016-02-29,106149.74004273769,69583.83957402606
394974,"Philadelphia, PA",2016-02-29,58616.603510178466,51081.46023923335
